CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,IsZeroBalance,AgeGroup,CreditTier,CustomerValue,AgeProduct,ActivityScore,LogBalanceSalaryRatio,HighBalance,CLV
601,France,Male,32,8,93012.89,1,1,0,86957.42,0,0,Adult,near prime,179970.31,3.4965075614664802,0,0.06731876346498034,0,744103.12
580,Spain,Male,29,9,61710.44,2,1,0,128077.8,0,0,Young,subprime,189788.24,4.07753744390572,0,-0.7301763724857473,0,555393.96
807,France,Male,35,3,174790.15,1,1,1,600.36,0,0,Adult,superprime,175390.50999999998,3.58351893845611,1,5.672153354762034,1,524370.45
616,Spain,Female,32,6,0.0,2,1,1,43001.46,0,1,Adult,near prime,43001.46,4.174387269895637,2,-10.669012602341635,0,0.0
721,Germany,Male,37,3,107720.64,1,1,1,158591.12,0,0,Adult,prime,266311.76,3.6375861597263857,1,-0.38678513074091114,1,323161.92
501,France,Male,57,10,0.0,2,1,1,47847.19,0,1,Senior,subprime,47847.19,4.74493212836325,2,-10.775788569624384,0,0.0
521,France,Male,35,6,96423.84,1,1,0,10488.44,0,0,Adult,subprime,106912.28,3.58351893845611,0,2.218394807964385,0,578543.04
850,Spain,Male,30,2,141040.01,1,1,1,5978.2,0,0,Adult,superprime,147018.21000000002,3.4339872044851463,1,3.1607639194039443,1,282080.02
759,France,Male,42,4,105420.18,1,0,1,121409.06,0,0,Adult,prime,226829.24,3.7612001156935624,1,-0.14121017706262506,1,421680.72
516,Spain,Male,50,5,0.0,1,0,1,146145.93,1,1,Senior,subprime,146145.93,3.9318256327243257,1,-11.892367764502824,0,0.0
711,France,Female,38,2,129022.06,2,1,1,14374.86,1,0,Adult,prime,143396.91999999998,4.343805421853684,2,2.1944407370951247,1,258044.12
512,Spain,Male,33,3,176666.62,1,1,0,94670.77,0,0,Adult,subprime,271337.39,3.5263605246161616,0,0.6238542575991222,1,529999.86
550,France,Male,37,3,0.0,1,1,1,179670.31,0,1,Adult,subprime,179670.31,3.6375861597263857,1,-12.098884405044915,0,0.0
608,Spain,Female,41,3,89763.84,1,0,0,199304.74,1,0,Adult,near prime,289068.57999999996,3.7376696182833684,0,-0.7976466657175258,0,269291.52
618,France,Male,34,5,134954.53,1,1,1,151954.39,0,0,Adult,near prime,286908.92000000004,3.5553480614894135,1,-0.11864167416399596,1,674772.65
643,France,Male,45,5,0.0,1,1,0,142513.5,1,1,Senior,near prime,142513.5,3.828641396489095,0,-11.867199027900181,0,0.0
671,France,Male,45,2,106376.85,1,0,1,158264.62,0,0,Senior,prime,264641.47,3.828641396489095,1,-0.39727738219062836,1,212753.7
689,Germany,Male,33,2,161814.64,2,1,0,169381.9,0,0,Adult,prime,331196.54000000004,4.204692619390966,0,-0.0457041701134564,1,323629.28
603,France,Male,31,8,0.0,2,1,1,169915.02,0,1,Adult,near prime,169915.02,4.143134726391533,2,-12.0430595939742,0,0.0
620,France,Female,41,9,0.0,2,0,0,88852.47,0,1,Adult,near prime,88852.47,4.418840607796598,0,-11.394743887406568,0,0.0
676,France,Female,34,1,63095.01,1,1,1,40645.81,0,0,Adult,prime,103740.82,3.5553480614894135,1,0.4397371764545639,0,63095.01
572,Germany,Male,26,4,118287.01,2,0,0,60427.3,0,0,Young,subprime,178714.31,3.970291913552122,0,0.6716648750990615,1,473148.04
668,Germany,Male,47,7,106854.21,1,0,1,157959.02,1,0,Senior,prime,264813.23,3.8712010109078907,1,-0.3908672225124974,1,747979.4700000001
695,France,Male,46,7,49512.55,1,1,0,133007.34,0,0,Senior,prime,182519.89,3.8501476017100584,0,-0.9881654635335408,0,346587.85000000003
730,Spain,Female,33,9,0.0,2,0,0,176576.62,0,1,Adult,prime,176576.62,4.204692619390966,0,-12.081515832054626,0,0.0
807,France,Male,43,1,105799.32,2,1,0,34888.04,1,0,Adult,superprime,140687.36000000002,4.465908118654584,0,1.1093808042214484,1,105799.32
592,France,Male,54,8,0.0,1,1,1,28737.71,1,1,Senior,subprime,28737.71,4.007333185232471,1,-10.266000273448194,0,0.0
726,France,Female,31,9,114722.05,2,1,1,98178.57,0,0,Adult,prime,212900.62,4.143134726391533,2,0.15572281405972532,1,1032498.4500000001
514,Spain,Male,30,7,0.0,1,0,1,125010.24,0,1,Adult,subprime,125010.24,3.4339872044851463,1,-11.736158932241878,0,0.0
567,France,Male,42,2,0.0,2,1,1,167984.61,0,1,Adult,subprime,167984.61,4.442651256490317,2,-12.031633599954912,0,0.0
850,France,Male,33,10,0.0,1,1,0,4861.72,1,1,Adult,superprime,4861.72,3.5263605246161616,0,-8.489353231119152,0,0.0
671,Germany,Male,45,6,99564.22,1,1,1,108872.45,1,0,Senior,prime,208436.66999999998,3.828641396489095,1,-0.08937329174155906,1,597385.3200000001
670,France,Male,37,4,170557.91,2,1,0,198252.88,0,0,Adult,prime,368810.79000000004,4.31748811353631,0,-0.15046768132775235,1,682231.64
694,France,Female,30,9,0.0,2,1,1,26960.31,0,1,Adult,prime,26960.31,4.110873864173311,2,-10.202158154350213,0,0.0
547,Germany,Female,39,6,74596.15,3,1,1,85746.52,1,0,Adult,subprime,160342.66999999998,4.770684624465665,3,-0.1393048616184398,0,447576.89999999997
751,Germany,Male,50,2,96888.39,1,1,0,77206.25,1,0,Senior,prime,174094.64,3.9318256327243257,0,0.2270766540393545,0,193776.78
594,Germany,Female,29,3,130830.22,1,1,0,61048.53,0,0,Young,subprime,191878.75,3.4011973816621555,0,0.7622225936382723,1,392490.66000000003
673,France,Male,72,1,0.0,2,0,1,111981.19,0,1,Elderly,prime,111981.19,4.976733742420574,2,-11.626095119775409,0,0.0
610,France,Male,40,0,0.0,2,1,0,62232.6,0,1,Adult,near prime,62232.6,4.394449154672439,0,-11.03865032580164,0,0.0
512,France,Female,37,1,0.0,2,0,1,156105.03,0,1,Adult,subprime,156105.03,4.31748811353631,2,-11.958290734841361,0,0.0
767,Germany,Male,20,3,119714.25,2,0,1,150135.38,0,0,Young,prime,269849.63,3.713572066704308,2,-0.22642807473736326,1,359142.75
585,France,Female,67,5,113978.97,2,0,1,93146.11,0,0,Elderly,subprime,207125.08000000002,4.90527477843843,2,0.20184265986456928,1,569894.85
763,Germany,Male,42,6,100160.75,1,1,0,33462.94,1,0,Adult,prime,133623.69,3.7612001156935624,0,1.096317938077144,1,600964.5
712,France,Female,29,2,0.0,1,1,1,144375.0,0,1,Young,prime,144375.0,3.4011973816621555,1,-11.880176286641134,0,0.0
539,Germany,Female,43,3,116220.5,3,1,0,55803.96,1,0,Adult,subprime,172024.46,4.867534450455582,0,0.7336350987944318,1,348661.5
668,France,Female,46,2,0.0,3,1,0,89048.46,1,1,Senior,prime,89048.46,4.9344739331306915,0,-11.396947224690438,0,0.0
703,France,Male,28,2,81173.83,2,0,1,162812.16,0,0,Young,prime,243985.99,4.04305126783455,2,-0.6959980619363932,0,162347.66
662,Spain,Male,38,4,0.0,2,1,0,136259.65,0,1,Adult,prime,136259.65,4.343805421853684,0,-11.82232487460837,0,0.0
725,Germany,Female,39,5,116803.8,1,1,0,124052.97,0,0,Adult,prime,240856.77000000002,3.6888794541139363,0,-0.060212547410099404,1,584019.0
703,France,Male,37,8,105961.68,2,0,1,74158.8,0,0,Adult,prime,180120.47999999998,4.31748811353631,2,0.35686473226491344,1,847693.44
659,Germany,Male,67,6,117411.6,1,1,1,45071.09,1,0,Elderly,near prime,162482.69,4.219507705176107,1,0.9574310190812092,1,704469.6000000001
523,Spain,Male,34,7,0.0,2,1,0,62030.06,0,1,Adult,subprime,62030.06,4.23410650459726,0,-11.035390506326719,0,0.0
635,France,Female,40,10,123497.58,1,1,0,131953.23,1,0,Adult,near prime,255450.81,3.713572066704308,0,-0.06622546200685342,1,1234975.8
772,Germany,Male,26,7,152400.51,2,1,0,79414.0,0,0,Young,prime,231814.51,3.970291913552122,0,0.6518312840528253,1,1066803.57
545,France,Female,26,1,0.0,2,1,1,199638.56,0,1,Young,subprime,199638.56,3.970291913552122,2,-12.204268819613976,0,0.0
634,Germany,Male,24,8,103097.85,1,1,1,157577.29,0,0,Young,near prime,260675.14,3.2188758248682006,1,-0.4242341773862446,1,824782.8
739,Germany,Male,54,8,126418.14,1,1,0,134420.75,1,0,Senior,prime,260838.89,4.007333185232471,0,-0.06137935105314618,1,1011345.12
771,Germany,Female,36,5,77846.9,1,0,0,99805.99,0,0,Adult,prime,177652.89,3.6109179126442243,0,-0.24848129798053975,0,389234.5
587,Spain,Female,34,1,0.0,2,1,1,97932.68,0,1,Adult,subprime,97932.68,4.23410650459726,2,-11.492045793870547,0,0.0
681,France,Female,79,0,0.0,2,0,1,170968.99,0,1,Elderly,prime,170968.99,5.0689042022202315,2,-12.04924332300736,0,0.0
544,Germany,Male,37,2,79731.91,1,1,1,57558.95,0,0,Adult,subprime,137290.86,3.6375861597263857,1,0.3258554106697247,0,159463.82
696,Spain,Male,28,8,0.0,1,0,0,176713.47,0,1,Young,prime,176713.47,3.367295829986474,0,-12.082290545164362,0,0.0
766,Spain,Male,41,0,0.0,2,0,1,34283.23,0,1,Adult,prime,34283.23,4.418840607796598,2,-10.442440760665038,0,0.0
727,France,Male,34,10,0.0,2,1,1,198637.34,0,1,Adult,prime,198637.34,4.23410650459726,2,-12.19924106332071,0,0.0
671,Germany,Female,34,6,37266.67,2,0,0,156917.12,0,0,Adult,prime,194183.78999999998,4.23410650459726,0,-1.437597945875119,0,223600.02
693,France,Female,30,6,127992.25,1,1,1,50457.2,0,0,Adult,prime,178449.45,3.4339872044851463,1,0.9308322573967178,1,767953.5
850,Germany,Male,38,3,54901.01,1,1,1,140075.55,0,0,Adult,superprime,194976.56,3.6635616461296463,1,-0.936639099023612,0,164703.03
732,Germany,Male,42,9,108748.08,2,1,1,65323.11,0,0,Adult,prime,174071.19,4.442651256490317,2,0.5096820230357864,1,978732.72
726,Spain,Female,48,6,99906.19,1,1,0,64323.24,0,0,Senior,prime,164229.43,3.8918202981106265,0,0.440305111940555,1,599437.14
557,France,Female,32,6,184686.41,2,1,0,14956.44,0,0,Adult,subprime,199642.85,4.174387269895637,0,2.513455885382186,1,1108118.46
682,France,Female,26,0,110654.02,1,0,1,111879.21,0,0,Young,prime,222533.23,3.295836866004329,1,-0.011011311596776707,1,0.0
738,Spain,Male,31,9,79019.8,1,1,1,18606.23,0,0,Adult,prime,97626.03,3.4657359027997265,1,1.446160894082693,0,711178.2000000001
531,Spain,Female,36,9,99240.51,1,1,0,123137.01,0,0,Adult,subprime,222377.52,3.6109179126442243,0,-0.2157493845380234,1,893164.59
498,France,Male,34,2,0.0,2,1,1,148528.24,0,1,Adult,subprime,148528.24,4.23410650459726,2,-11.90853712019907,0,0.0
651,France,Male,36,7,0.0,2,1,0,13898.31,0,1,Adult,near prime,13898.31,4.290459441148391,0,-9.539594477598893,0,0.0
549,Spain,Female,39,7,0.0,1,0,0,81259.25,1,1,Adult,subprime,81259.25,3.6888794541139363,0,-11.30541224608141,0,0.0
791,Germany,Female,35,7,52436.2,1,1,0,161051.75,0,0,Adult,superprime,213487.95,3.58351893845611,0,-1.1221156879593188,0,367053.39999999997
650,Spain,Male,41,9,0.0,2,0,1,191599.67,0,1,Adult,near prime,191599.67,4.418840607796598,2,-12.16316864138126,0,0.0
733,Germany,Male,34,3,100337.96,3,1,0,48559.19,1,0,Adult,prime,148897.15000000002,4.634728988229636,0,0.7257499948136505,1,301013.88
811,Germany,Female,34,1,149297.19,2,1,1,186339.74,0,0,Adult,superprime,335636.93,4.23410650459726,2,-0.2216313520199069,1,149297.19
707,France,Male,30,8,0.0,2,1,0,33159.37,0,1,Adult,prime,33159.37,4.110873864173311,0,-10.409110767208695,0,0.0
712,Germany,Male,28,4,145605.44,1,0,1,93883.53,0,0,Young,prime,239488.97,3.367295829986474,1,0.4388417426459359,1,582421.76
706,Spain,Female,37,7,0.0,2,1,1,110899.3,0,1,Adult,prime,110899.3,4.31748811353631,2,-11.616386878474565,0,0.0
756,France,Male,62,3,0.0,1,1,1,11199.04,1,1,Elderly,prime,11199.04,4.143134726391533,1,-9.32367262870538,0,0.0
777,France,Female,53,10,0.0,2,1,0,189992.97,0,1,Senior,prime,189992.97,4.672828834461906,0,-12.154747613796893,0,0.0
646,France,Male,35,6,84026.86,1,0,1,164255.69,0,0,Adult,near prime,248282.55,3.58351893845611,1,-0.6702819766081092,0,504161.16000000003
714,France,Male,46,1,0.0,1,1,0,152167.79,1,1,Senior,prime,152167.79,3.8501476017100584,0,-11.932745644249504,0,0.0
782,France,Male,39,8,0.0,2,1,1,33949.67,0,1,Adult,superprime,33949.67,4.3694478524670215,2,-10.432663867696382,0,0.0
775,Spain,Male,29,10,0.0,2,1,1,68143.93,0,1,Young,prime,68143.93,4.07753744390572,2,-11.12939203963972,0,0.0
479,Germany,Male,35,4,138718.92,1,1,1,47251.79,1,0,Adult,subprime,185970.71000000002,3.58351893845611,1,1.0769452365152379,1,554875.68
807,France,Male,42,7,118274.71,1,1,1,25885.72,0,0,Adult,superprime,144160.43,3.7612001156935624,1,1.5192883285624266,1,827922.9700000001
799,France,Female,22,8,174185.98,2,0,1,192633.85,0,0,Young,superprime,366819.83,3.8066624897703196,2,-0.10066710801024392,1,1393487.84
675,France,Male,40,7,113208.86,2,1,0,34577.36,0,0,Adult,prime,147786.22,4.394449154672439,0,1.1860152115768479,1,792462.02
602,Spain,Male,29,5,103907.28,1,1,0,161229.84,0,0,Young,near prime,265137.12,3.4011973816621555,0,-0.4393285399691056,1,519536.4
475,France,Female,32,8,119023.28,1,1,0,100816.29,0,0,Adult,subprime,219839.57,3.4965075614664802,0,0.1660176372071085,1,952186.24
744,Spain,Female,26,5,166297.89,1,1,1,181694.44,0,0,Young,prime,347992.33,3.295836866004329,1,-0.08854516728230344,1,831489.4500000001
588,Spain,Male,34,10,0.0,2,1,0,79078.91,0,1,Adult,subprime,79078.91,4.23410650459726,0,-11.278214139195894,0,0.0
703,Germany,Male,42,9,63227.0,1,0,1,137316.32,0,0,Adult,prime,200543.32,3.7612001156935624,1,-0.7755472109259856,0,569043.0
747,Spain,Female,41,5,94521.17,2,1,0,194926.86,0,0,Adult,prime,289448.02999999997,4.418840607796598,0,-0.7237951312386102,0,472605.85
583,France,Male,27,7,0.0,2,1,0,51285.49,0,1,Young,subprime,51285.49,4.007333185232471,0,-10.845182643648904,0,0.0
750,Spain,Female,34,9,112822.26,1,0,0,150401.53,1,0,Adult,prime,263223.79,3.5553480614894135,0,-0.2874927097025157,1,1015400.34
681,France,Male,38,3,0.0,2,1,1,112491.96,0,1,Adult,prime,112491.96,4.343805421853684,2,-11.630645920890764,0,0.0
773,France,Male,25,2,135903.33,1,1,0,73656.38,0,0,Young,prime,209559.71,3.258096538021482,0,0.6125268407579387,1,271806.66
714,France,Female,31,4,125169.26,1,1,1,106636.89,0,0,Adult,prime,231806.15,3.4657359027997265,1,0.1602360010346615,1,500677.04
687,Spain,Female,44,7,0.0,3,1,0,155853.52,1,1,Adult,prime,155853.52,4.890349128221754,0,-11.956678287020676,0,0.0
511,France,Male,58,0,149117.31,1,1,1,162599.51,0,0,Senior,subprime,311716.82,4.07753744390572,1,-0.0865563159216034,1,0.0
627,France,Male,33,5,0.0,2,1,1,103737.82,0,1,Adult,near prime,103737.82,4.204692619390966,2,-11.549631673250378,0,0.0
694,France,Female,31,10,0.0,2,1,0,160990.27,0,1,Adult,prime,160990.27,4.143134726391533,0,-11.989105418893963,0,0.0
616,Spain,Female,36,6,132311.71,1,0,0,15462.84,0,0,Adult,near prime,147774.55,3.6109179126442243,0,2.146663740804435,1,793870.26
687,France,Male,35,8,0.0,2,1,0,10334.05,0,1,Adult,prime,10334.05,4.2626798770413155,0,-9.243296310033532,0,0.0
712,France,Female,33,6,0.0,2,1,1,190686.16,0,1,Adult,prime,190686.16,4.204692619390966,2,-12.158389458435476,0,0.0
553,France,Male,33,4,118082.89,1,0,0,94440.45,0,0,Adult,subprime,212523.34,3.5263605246161616,0,0.22341523831331855,1,472331.56
667,France,Male,31,1,119266.69,1,1,1,28257.63,0,0,Adult,prime,147524.32,3.4657359027997265,1,1.439971564915563,1,119266.69
731,France,Male,43,2,0.0,1,1,1,170034.95,1,1,Adult,prime,170034.95,3.784189633918261,1,-12.043765164263881,0,0.0
629,Germany,Male,35,7,156847.29,2,1,0,31824.29,0,0,Adult,near prime,188671.58000000002,4.2626798770413155,0,1.5950177757064345,1,1097931.03
614,France,Male,50,4,137104.47,1,1,0,127166.49,1,0,Senior,near prime,264270.96,3.9318256327243257,0,0.07524544717869297,1,548417.88
438,Germany,Male,31,8,78398.69,1,1,0,44937.01,0,0,Adult,subprime,123335.70000000001,3.4657359027997265,0,0.5565359887540815,0,627189.52
652,France,Female,80,4,0.0,2,1,1,188603.07,0,1,Elderly,near prime,188603.07,5.081404364984463,2,-12.147405229012275,0,0.0
729,Germany,Male,30,6,63669.42,1,1,0,145111.37,0,0,Adult,prime,208780.78999999998,3.4339872044851463,0,-0.82378831728664,0,382016.52
642,France,Male,38,3,0.0,2,0,0,171463.83,0,1,Adult,near prime,171463.83,4.343805421853684,0,-12.052133451671514,0,0.0
806,Germany,Female,59,0,135296.33,1,1,0,182822.5,0,0,Senior,superprime,318118.82999999996,4.0943445622221,0,-0.3010464054987345,1,0.0
744,Spain,Male,36,2,153804.44,1,1,1,87213.33,0,0,Adult,prime,241017.77000000002,3.6109179126442243,1,0.5673197747813781,1,307608.88
474,Spain,Male,37,3,0.0,2,0,0,57175.32,0,1,Adult,subprime,57175.32,4.31748811353631,0,-10.953895105638036,0,0.0
559,France,Male,49,2,147069.78,1,1,0,120540.83,1,0,Senior,subprime,267610.61,3.912023005428146,0,0.19891713787299814,1,294139.56
706,Spain,Male,42,9,0.0,2,1,1,28714.34,0,1,Adult,prime,28714.34,4.442651256490317,2,-10.265186753729779,0,0.0
628,Spain,Female,22,3,0.0,1,1,0,85426.28,0,1,Young,near prime,85426.28,3.1354942159291497,0,-11.355420766706336,0,0.0
429,France,Male,24,4,95741.75,1,1,0,46170.75,0,0,Young,subprime,141912.5,3.2188758248682006,0,0.7292967679772779,0,382967.0
525,Spain,Female,57,2,145965.33,1,1,1,64448.36,0,0,Senior,subprime,210413.69,4.060443010546419,1,0.8174961795164624,1,291930.66
680,France,Female,30,8,141441.75,1,1,1,16278.97,0,0,Adult,prime,157720.72,3.4339872044851463,1,2.1619595237527722,1,1131534.0
749,France,Male,40,1,139290.41,1,1,0,182855.42,1,0,Adult,prime,322145.83,3.713572066704308,0,-0.2721330413113776,1,139290.41
763,France,Female,31,4,0.0,2,0,0,50404.72,0,1,Adult,prime,50404.72,4.143134726391533,0,-10.827859939683215,0,0.0
734,France,Male,30,3,0.0,2,1,0,107640.25,0,1,Adult,prime,107640.25,4.110873864173311,0,-11.586559217556767,0,0.0
716,France,Male,35,4,144428.87,1,1,0,134132.65,0,0,Adult,prime,278561.52,3.58351893845611,0,0.07395737007303715,1,577715.48
594,France,Male,35,2,0.0,2,1,0,103480.69,0,1,Adult,subprime,103480.69,4.2626798770413155,0,-11.547149967824897,0,0.0
644,France,Female,46,9,95441.27,1,1,0,108761.05,1,0,Senior,near prime,204202.32,3.8501476017100584,0,-0.13064090634460968,0,858971.43
671,Germany,Male,35,1,144848.74,1,1,1,179012.3,0,0,Adult,prime,323861.04,3.58351893845611,1,-0.21176317550305512,1,144848.74
664,Germany,Male,26,7,116244.14,2,1,1,95145.14,0,0,Young,prime,211389.28,3.970291913552122,2,0.2002872117476251,1,813708.98
656,France,Male,50,7,0.0,2,0,1,72143.44,0,1,Senior,near prime,72143.44,4.61512051684126,2,-11.186425499555552,0,0.0
667,Spain,Female,40,1,146502.07,1,1,0,19162.89,0,0,Adult,prime,165664.96000000002,3.713572066704308,0,2.0340186047935873,1,146502.07
663,Germany,Male,44,2,117028.6,2,0,1,144680.18,0,0,Adult,prime,261708.78,4.48863636973214,2,-0.21210566872716008,1,234057.2
584,Germany,Female,30,8,112013.81,1,1,0,177772.03,1,0,Adult,subprime,289785.83999999997,3.4339872044851463,0,-0.4618765295889826,1,896110.48
626,Spain,Female,37,6,108269.37,1,1,0,5597.94,0,0,Adult,near prime,113867.31,3.6375861597263857,0,2.9620542305894215,1,649616.22
485,France,Male,29,7,182123.79,1,1,0,116828.51,1,0,Young,subprime,298952.3,3.4011973816621555,0,0.4439764188684414,1,1274866.53
659,Germany,Female,32,3,150923.74,2,0,1,174652.51,0,0,Adult,near prime,325576.25,4.174387269895637,2,-0.14602276641737433,1,452771.22
649,France,Male,33,2,0.0,2,1,0,2010.98,0,1,Adult,near prime,2010.98,4.204692619390966,0,-7.606874590812371,0,0.0
805,Spain,Female,39,5,165272.13,1,1,0,14109.85,1,0,Adult,superprime,179381.98,3.6888794541139363,0,2.460655433665595,1,826360.65
716,Germany,Female,39,10,115301.31,1,1,0,43527.4,1,0,Adult,prime,158828.71,3.6888794541139363,0,0.9741438631378028,1,1153013.1
642,Germany,Female,40,6,129502.49,2,0,1,86099.23,1,0,Adult,near prime,215601.72,4.394449154672439,2,0.40819574784085866,1,777014.9400000001
659,France,Male,31,4,118342.26,1,0,0,161574.19,0,0,Adult,near prime,279916.45,3.4657359027997265,0,-0.31138122245985755,1,473369.04
545,Spain,Female,47,5,0.0,2,1,1,38970.14,0,1,Senior,subprime,38970.14,4.553876891600541,2,-10.570576651176633,0,0.0
543,France,Male,22,8,0.0,2,0,0,127587.22,0,1,Young,subprime,127587.22,3.8066624897703196,0,-11.75656332588188,0,0.0
718,France,Female,25,7,0.0,2,1,0,30380.12,0,1,Young,prime,30380.12,3.9318256327243257,0,-10.321576641829664,0,0.0
840,France,Female,43,7,0.0,2,1,0,90908.95,0,1,Adult,superprime,90908.95,4.465908118654584,0,-11.417624735121253,0,0.0
630,Germany,Female,34,9,106937.05,2,1,0,138275.01,0,0,Adult,near prime,245212.06,4.23410650459726,0,-0.2570020653087024,1,962433.4500000001
643,Germany,Male,59,3,170331.37,1,1,1,32171.79,0,0,Senior,near prime,202503.16,4.0943445622221,1,1.6666305816878495,1,510994.11
654,Germany,Female,32,1,114510.85,1,1,1,126143.23,0,0,Adult,near prime,240654.08000000002,3.4965075614664802,1,-0.09674762375263235,1,114510.85
582,France,Male,39,5,0.0,2,1,1,129892.93,0,1,Adult,subprime,129892.93,4.3694478524670215,2,-11.77447347331439,0,0.0
659,Spain,Male,32,3,107594.11,2,1,1,102416.84,0,0,Adult,near prime,210010.95,4.174387269895637,2,0.04931428441724073,1,322782.33
762,Spain,Male,39,2,81273.13,1,1,1,18719.67,0,0,Adult,prime,99992.8,3.6888794541139363,1,1.4681995007267616,0,162546.26
568,Spain,Female,32,7,169399.6,1,1,0,61936.22,0,0,Adult,subprime,231335.82,3.4965075614664802,0,1.006145032730501,1,1185797.2
670,Spain,Male,25,6,0.0,2,1,1,78358.94,0,1,Young,prime,78358.94,3.9318256327243257,2,-11.2690681063614,0,0.0
613,France,Female,45,1,187841.99,2,1,1,147224.27,0,0,Senior,near prime,335066.26,4.51085950651685,2,0.24364259155881562,1,187841.99
539,France,Male,30,0,0.0,2,1,0,160979.66,0,1,Adult,subprime,160979.66,4.110873864173311,0,-11.989039512527505,0,0.0
850,Spain,Female,57,8,126776.3,2,1,1,132298.49,0,0,Senior,superprime,259074.78999999998,4.74493212836325,2,-0.04263621234345649,1,1014210.4
522,Spain,Male,34,9,126436.29,1,1,0,174248.52,1,0,Adult,subprime,300684.81,3.5553480614894135,0,-0.3207418409470666,1,1137926.6099999999
737,France,Male,41,1,101960.74,1,1,1,123547.28,0,0,Adult,prime,225508.02000000002,3.7376696182833684,1,-0.19203436597024925,1,101960.74
520,France,Male,58,3,0.0,2,0,1,32790.02,0,1,Senior,subprime,32790.02,4.762173934797756,2,-10.39790997639971,0,0.0
